jammer,jsr_db,seed,target_position,algorithm,role,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,condition_number,regularization,diagnostics_json,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,target_only_response_change_db,target_only_response_change_is_finite,target_preservation_status,target_only_reference_peak_index,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db
NoJammer,20.0,6004,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3500,0,0.5893228710523987,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.68876734008267, 3.8511390190566814, 3.8488759360657614, 3.84690489348778, 3.82843588844625], ""candidate_separation"": 125, ""margin_confidence"": 0.1786457421047983, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 3500, ""local_peak"": 997.6003954330356, ""observable_selection_score"": 4.68876734008267, ""off_candidate_peak"": 54.39474814969447, ""stability_proxy"": 18.34001313302561}, {""center"": 3893, ""local_peak"": 34.017281105498824, ""observable_selection_score"": 3.8511390190566814, ""off_candidate_peak"": 1.8548122544275556, ""stability_proxy"": 18.340013133016054}, {""center"": 3338, ""local_peak"": 33.7017235636537, ""observable_selection_score"": 3.8488759360657614, ""off_candidate_peak"": 1.8376062939107183, ""stability_proxy"": 18.34001313301596}, {""center"": 2454, ""local_peak"": 33.42920504665029, ""observable_selection_score"": 3.84690489348778, ""off_candidate_peak"": 1.8227470615303076, ""stability_proxy"": 18.34001313301588}, {""center"": 4291, ""local_peak"": 30.97739318646634, ""observable_selection_score"": 3.82843588844625, ""off_candidate_peak"": 1.6890605781892014, ""stability_proxy"": 18.34001313301508}]}",PASS,,PASS,2.4850830086506903,970466,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,3.3394403443346476,True,True,0,0,6,95,-8.685846209437573e-05
NoJammer,20.0,6005,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,True,True,0,0,87,87,-8.678947198979587e-15
NoJammer,20.0,6005,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.98545902362093,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.2004940668233814,True,True,0,0,87,626,-8.685846209823309e-05
NoJammer,20.0,6005,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,500,0,0.9807984477827385,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.9615968955654779, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 500, ""matched_response"": 987.4234505937219, ""normalized_peak"": 0.999999999999999, ""relative_score"": 93.23727321334363}, {""center"": 968, ""matched_response"": 37.92012589423681, ""normalized_peak"": 0.03840310443451187, ""relative_score"": 3.580600740401155}, {""center"": 3247, ""matched_response"": 37.74024395398844, ""normalized_peak"": 0.03822093138591735, ""relative_score"": 3.5636154220972407}, {""center"": 672, ""matched_response"": 36.723774173103266, ""normalized_peak"": 0.03719151510025594, ""relative_score"": 3.4676354546207615}, {""center"": 1615, ""matched_response"": 33.46237936890218, ""normalized_peak"": 0.03388858077938269, ""relative_score"": 3.159678864939773}]}",PASS,,PASS,0.792665989138186,402460,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.2004940668233814,True,True,0,0,87,613,-8.685846209726874e-05
NoJammer,20.0,6005,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,500,0,0.5862798474266613,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.686203968996725, 3.877554042086044, 3.8763959078774706, 3.8697487966775457, 3.847143238081057], ""candidate_separation"": 125, ""margin_confidence"": 0.17255969485332362, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 500, ""local_peak"": 987.4135764579574, ""observable_selection_score"": 4.686203968996725, ""off_candidate_peak"": 53.83930585523212, ""stability_proxy"": 18.3400131330256}, {""center"": 968, ""local_peak"": 37.91974669676986, ""observable_selection_score"": 3.877554042086044, ""off_candidate_peak"": 2.067596485440107, ""stability_proxy"": 18.340013133017077}, {""center"": 3247, ""local_peak"": 37.7398665553229, ""observable_selection_score"": 3.8763959078774706, ""off_candidate_peak"": 2.0577884149582477, ""stability_proxy"": 18.340013133017028}, {""center"": 672, ""local_peak"": 36.72340693903391, ""observable_selection_score"": 3.8697487966775457, ""off_candidate_peak"": 2.0023653567021666, ""stability_proxy"": 18.34001313301678}, {""center"": 1615, ""local_peak"": 33.46204474845469, ""observable_selection_score"": 3.847143238081057, ""off_candidate_peak"": 1.8245376655809267, ""stability_proxy"": 18.340013133015887}]}",PASS,,PASS,2.5049590039998293,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.2004940668233814,True,True,0,0,87,613,-8.685846209726874e-05
NoJammer,20.0,6005,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,True,True,0,0,1,1,-8.678947198979587e-15
NoJammer,20.0,6005,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.922540965955704,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.712216006012646,True,True,0,0,1,457,-8.685846209726874e-05
NoJammer,20.0,6005,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1500,0,0.9803588695691633,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.9607177391383276, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 1500, ""matched_response"": 987.4234505937219, ""normalized_peak"": 0.999999999999999, ""relative_score"": 79.62190983622114}, {""center"": 1354, ""matched_response"": 38.78822556714347, ""normalized_peak"": 0.03928226086166041, ""relative_score"": 3.1277286324900464}, {""center"": 1968, ""matched_response"": 37.92012589423683, ""normalized_peak"": 0.03840310443451189, ""relative_score"": 3.057728518715693}, {""center"": 4247, ""matched_response"": 37.740243953988454, ""normalized_peak"": 0.03822093138591737, ""relative_score"": 3.0432235526659106}, {""center"": 1672, ""matched_response"": 36.723774173103266, ""normalized_peak"": 0.03719151510025594, ""relative_score"": 2.961259461985038}]}",PASS,,PASS,0.774292042478919,402414,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.712216006012646,True,True,0,0,1,453,-8.685846209726874e-05
NoJammer,20.0,6005,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1500,0,0.5856914304307205,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.686203968996725, 3.883068926209651, 3.8775540420860444, 3.8763959078774706, 3.8697487966775457], ""candidate_separation"": 125, ""margin_confidence"": 0.171382860861442, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 1500, ""local_peak"": 987.4135764579574, ""observable_selection_score"": 4.686203968996725, ""off_candidate_peak"": 53.839305855232105, ""stability_proxy"": 18.340013133025604}, {""center"": 1354, ""local_peak"": 38.787837688766594, ""observable_selection_score"": 3.883068926209651, ""off_candidate_peak"": 2.114929657215951, ""stability_proxy"": 18.34001313301727}, {""center"": 1968, ""local_peak"": 37.91974669676986, ""observable_selection_score"": 3.8775540420860444, ""off_candidate_peak"": 2.067596485440108, ""stability_proxy"": 18.34001313301707}, {""center"": 4247, ""local_peak"": 37.739866555322905, ""observable_selection_score"": 3.8763959078774706, ""off_candidate_peak"": 2.057788414958248, ""stability_proxy"": 18.340013133017028}, {""center"": 1672, ""local_peak"": 36.72340693903391, ""observable_selection_score"": 3.8697487966775457, ""off_candidate_peak"": 2.002365356702167, ""stability_proxy"": 18.340013133016775}]}",PASS,,PASS,2.480250026565045,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.712216006012646,True,True,0,0,1,453,-8.685846209726874e-05
NoJammer,20.0,6005,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,True,True,0,0,2,2,-8.678947198979587e-15
NoJammer,20.0,6005,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.87654195446521,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,3.3911829656607964,True,True,0,0,2,94,-8.685846209726874e-05
NoJammer,20.0,6005,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3500,0,0.9803588695691656,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.9607177391383324, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 3500, ""matched_response"": 987.4234505937219, ""normalized_peak"": 0.999999999999999, ""relative_score"": 134.26413346015136}, {""center"": 3354, ""matched_response"": 38.78822556714349, ""normalized_peak"": 0.03928226086166043, ""relative_score"": 5.274198714946462}, {""center"": 3968, ""matched_response"": 37.92012589423681, ""normalized_peak"": 0.03840310443451187, ""relative_score"": 5.156159539079438}, {""center"": 3672, ""matched_response"": 36.72377417310327, ""normalized_peak"": 0.037191515100255944, ""relative_score"": 4.993486547006004}, {""center"": 3215, ""matched_response"": 30.583910161641725, ""normalized_peak"": 0.030973449276753634, ""relative_score"": 4.158623327415283}]}",PASS,,PASS,0.7819169550202787,402414,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,3.3911829656607964,True,True,0,0,2,102,-8.685846209726874e-05
NoJammer,20.0,6005,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3500,0,0.5856914304307205,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.686203968996725, 3.883068926209651, 3.877554042086045, 3.8697487966775457, 3.8253381237898325], ""candidate_separation"": 125, ""margin_confidence"": 0.171382860861442, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 3500, ""local_peak"": 987.4135764579574, ""observable_selection_score"": 4.686203968996725, ""off_candidate_peak"": 53.83930585523212, ""stability_proxy"": 18.3400131330256}, {""center"": 3354, ""local_peak"": 38.787837688766594, ""observable_selection_score"": 3.883068926209651, ""off_candidate_peak"": 2.114929657215951, ""stability_proxy"": 18.34001313301727}, {""center"": 3968, ""local_peak"": 37.91974669676987, ""observable_selection_score"": 3.877554042086045, ""off_candidate_peak"": 2.067596485440107, ""stability_proxy"": 18.34001313301708}, {""center"": 3672, ""local_peak"": 36.72340693903391, ""observable_selection_score"": 3.8697487966775457, ""off_candidate_peak"": 2.002365356702167, ""stability_proxy"": 18.340013133016775}, {""center"": 3215, ""local_peak"": 30.583604325598476, ""observable_selection_score"": 3.8253381237898325, ""off_candidate_peak"": 1.6675890090026588, ""stability_proxy"": 18.340013133014942}]}",PASS,,PASS,2.482666983269155,970374,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,3.3911829656607964,True,True,0,0,2,102,-8.685846209726874e-05
NoJammer,20.0,6006,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,True,True,0,0,85,85,-8.678947198979587e-15
NoJammer,20.0,6006,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.286500023677945,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.114763013781349,True,True,0,0,85,622,-8.685846209534007e-05
NoJammer,20.0,6006,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,500,0,0.9813196368778445,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.9626392737556899, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 500, ""matched_response"": 990.9013537138114, ""normalized_peak"": 0.999999999999999, ""relative_score"": 96.5780485914536}, {""center"": 1050, ""matched_response"": 37.02079421120818, ""normalized_peak"": 0.037360726244300146, ""relative_score"": 3.608226034634019}, {""center"": 661, ""matched_response"": 33.65998162310132, ""normalized_peak"": 0.03396905403040032, ""relative_score"": 3.2806649507537182}, {""center"": 2344, ""matched_response"": 31.622655016898918, ""normalized_peak"": 0.03191302030053743, ""relative_score"": 3.0820972252853522}, {""center"": 2881, ""matched_response"": 30.998128989558506, ""normalized_peak"": 0.031282759755428935, ""relative_score"": 3.021227891734588}]}",PASS,,PASS,0.7312500383704901,402414,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.114763013781349,True,True,0,0,85,634,-8.685846209534007e-05
NoJammer,20.0,6006,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,500,0,0.5869808330582091,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.687082084215049, 3.8717094756204062, 3.8485726076053153, 3.8334279156303865, 3.828595527088155], ""candidate_separation"": 125, ""margin_confidence"": 0.1739616661164193, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 500, ""local_peak"": 990.8914447993637, ""observable_selection_score"": 4.687082084215049, ""off_candidate_peak"": 54.028938671532764, ""stability_proxy"": 18.340013133025597}, {""center"": 1050, ""local_peak"": 37.02042400696813, ""observable_selection_score"": 3.8717094756204062, ""off_candidate_peak"": 2.01856038697722, ""stability_proxy"": 18.34001313301685}, {""center"": 661, ""local_peak"": 33.659645026651084, ""observable_selection_score"": 3.8485726076053153, ""off_candidate_peak"": 1.835311936938484, ""stability_proxy"": 18.34001313301595}, {""center"": 2344, ""local_peak"": 31.622338793510977, ""observable_selection_score"": 3.8334279156303865, ""off_candidate_peak"": 1.7242266166411178, ""stability_proxy"": 18.3400131330153}, {""center"": 2881, ""local_peak"": 30.99781901136839, ""observable_selection_score"": 3.828595527088155, ""off_candidate_peak"": 1.6901743083023637, ""stability_proxy"": 18.34001313301509}]}",PASS,,PASS,2.2821659804321826,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,4.114763013781349,True,True,0,0,85,634,-8.685846209534007e-05
NoJammer,20.0,6006,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,True,True,0,0,0,0,-8.678947198979587e-15
NoJammer,20.0,6006,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.03887497168034,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.6590070314541165,True,True,0,0,0,447,-8.685846209726874e-05
NoJammer,20.0,6006,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1500,0,0.978692769550794,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.957385539101589, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 1500, ""matched_response"": 990.9013537138114, ""normalized_peak"": 0.999999999999999, ""relative_score"": 83.43843626409306}, {""center"": 1368, ""matched_response"": 42.22672699200855, ""normalized_peak"": 0.04261446089839966, ""relative_score"": 3.55568397959981}, {""center"": 2050, ""matched_response"": 37.02079421120819, ""normalized_peak"": 0.03736072624430016, ""relative_score"": 3.1173205755152713}, {""center"": 1661, ""matched_response"": 33.65998162310134, ""normalized_peak"": 0.03396905403040034, ""relative_score"": 2.8343247496670956}, {""center"": 1036, ""matched_response"": 32.50794048446351, ""normalized_peak"": 0.0328064346290643, ""relative_score"": 2.73731760484932}]}",PASS,,PASS,0.7682080031372607,402414,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.6590070314541165,True,True,0,0,0,441,-8.68584620963044e-05
NoJammer,20.0,6006,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1500,0,0.5835585077215535,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.687082084215049, 3.903790915164001, 3.8717094756204062, 3.8485726076053153, 3.84012177911741], ""candidate_separation"": 125, ""margin_confidence"": 0.16711701544310803, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 1500, ""local_peak"": 990.8914447993636, ""observable_selection_score"": 4.687082084215049, ""off_candidate_peak"": 54.028938671532735, ""stability_proxy"": 18.340013133025604}, {""center"": 1368, ""local_peak"": 42.22630472896127, ""observable_selection_score"": 3.903790915164001, ""off_candidate_peak"": 2.302414094400067, ""stability_proxy"": 18.34001313301798}, {""center"": 2050, ""local_peak"": 37.020424006968135, ""observable_selection_score"": 3.8717094756204062, ""off_candidate_peak"": 2.01856038697722, ""stability_proxy"": 18.340013133016853}, {""center"": 1661, ""local_peak"": 33.659645026651084, ""observable_selection_score"": 3.8485726076053153, ""off_candidate_peak"": 1.8353119369384847, ""stability_proxy"": 18.340013133015944}, {""center"": 1036, ""local_peak"": 32.50761540830943, ""observable_selection_score"": 3.84012177911741, ""off_candidate_peak"": 1.772496844605365, ""stability_proxy"": 18.34001313301559}]}",PASS,,PASS,2.4739999789744616,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,4.6590070314541165,True,True,0,0,0,441,-8.68584620963044e-05
NoJammer,20.0,6006,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,True,True,0,0,7,7,-8.678947198979587e-15
NoJammer,20.0,6006,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.97716600354761,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,3.3567173343203365,True,True,0,0,7,98,-8.685846209726874e-05
NoJammer,20.0,6006,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3500,0,0.9786927695507961,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.9573855391015932, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 3500, ""matched_response"": 990.9013537138114, ""normalized_peak"": 0.999999999999999, ""relative_score"": 134.22618506524373}, {""center"": 3368, ""matched_response"": 42.226726992008565, ""normalized_peak"": 0.042614460898399674, ""relative_score"": 5.719976515004193}, {""center"": 4050, ""matched_response"": 37.020794211208184, ""normalized_peak"": 0.03736072624430015, ""relative_score"": 5.014787755039346}, {""center"": 3661, ""matched_response"": 33.65998162310134, ""normalized_peak"": 0.03396905403040034, ""relative_score"": 4.559536532775784}, {""center"": 3036, ""matched_response"": 32.50794048446352, ""normalized_peak"": 0.03280643462906431, ""relative_score"": 4.40348256585161}]}",PASS,,PASS,0.8019999950192869,402414,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,3.3567173343203365,True,True,0,0,7,101,-8.68584620963044e-05
NoJammer,20.0,6006,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3500,0,0.5835585077215535,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.687082084215049, 3.903790915164001, 3.8717094756204062, 3.8485726076053153, 3.8401217791174105], ""candidate_separation"": 125, ""margin_confidence"": 0.16711701544310803, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.999999999999999, ""topk_candidates"": [{""center"": 3500, ""local_peak"": 990.8914447993636, ""observable_selection_score"": 4.687082084215049, ""off_candidate_peak"": 54.02893867153275, ""stability_proxy"": 18.340013133025597}, {""center"": 3368, ""local_peak"": 42.22630472896126, ""observable_selection_score"": 3.903790915164001, ""off_candidate_peak"": 2.3024140944000666, ""stability_proxy"": 18.34001313301798}, {""center"": 4050, ""local_peak"": 37.020424006968135, ""observable_selection_score"": 3.8717094756204062, ""off_candidate_peak"": 2.01856038697722, ""stability_proxy"": 18.340013133016853}, {""center"": 3661, ""local_peak"": 33.659645026651084, ""observable_selection_score"": 3.8485726076053153, ""off_candidate_peak"": 1.8353119369384847, ""stability_proxy"": 18.340013133015944}, {""center"": 3036, ""local_peak"": 32.50761540830943, ""observable_selection_score"": 3.8401217791174105, ""off_candidate_peak"": 1.772496844605364, ""stability_proxy"": 18.3400131330156}]}",PASS,,PASS,2.5028339587152004,970466,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,3.3567173343203365,True,True,0,0,7,101,-8.68584620963044e-05
