jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,candidate_design,fit_function_name,dispatch_status,candidate_params_json,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
NoiseProductJamming,0.0,9203,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.032645043942033,True,True,True,0,0,0,96,-8.685846209726874e-05,32.571916992310435,400257328
NoiseProductJamming,0.0,9203,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9348825497447829,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.032645043942033,True,True,True,0,0,0,97,-8.685885301342313e-06,0.7082090014591813,80000
NoiseProductJamming,0.0,9203,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9203,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.059939505340992,True,True,True,0,0,0,18,-8.68584620963044e-05,35.555334005039185,400257328
NoiseProductJamming,0.0,9203,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9377269241148458,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.059939505340992,True,True,True,0,0,0,18,-8.685885305199628e-06,0.5814579781144857,80000
NoiseProductJamming,0.0,9204,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9204,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.844727896554538,True,True,True,0,0,0,535,-8.685846209919741e-05,33.17291697021574,400257328
NoiseProductJamming,0.0,9204,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9361305755194959,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.844727896554538,True,True,True,0,0,0,538,-8.685885306163955e-06,1.3510000426322222,80000
NoiseProductJamming,0.0,9204,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9204,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.010943879479818,True,True,True,1,0,0,448,-0.0077732830535330675,28.332917019724846,400257328
NoiseProductJamming,0.0,9204,1500,1500,A_k3_c0.8_r0.001,1501,1,0.9397661662188611,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.01369886689669,True,True,True,1,1,0,439,-8.685885306163955e-06,0.5582500016316772,80000
NoiseProductJamming,0.0,9204,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9204,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.165316354761181,True,True,True,0,0,0,272,-8.68584620963044e-05,25.476249982602894,400257328
NoiseProductJamming,0.0,9204,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9415008394969069,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.165316354761181,True,True,True,0,0,0,270,-8.685885305199628e-06,0.6155839655548334,80000
NoiseProductJamming,0.0,9204,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9204,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.875419670809418,True,True,True,0,0,1,89,-8.685846209726874e-05,24.22408404527232,400257328
NoiseProductJamming,0.0,9204,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9405145889091331,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.875419670809418,True,True,True,0,0,1,98,-8.685885306163955e-06,0.5601249868050218,80000
NoiseProductJamming,0.0,9204,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9204,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.90043422322071,True,True,True,0,0,1,12,-8.685846209823309e-05,25.720832985825837,400257328
NoiseProductJamming,0.0,9204,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9410112337395238,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.900434223220703,True,True,True,0,0,1,14,-8.68588530905694e-06,0.5624999757856131,80000
NoiseProductJamming,0.0,9205,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9205,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.933606731518584,True,True,True,1,0,0,537,-0.020056415048672078,25.279125024098903,400257328
NoiseProductJamming,0.0,9205,1000,1000,A_k3_c0.8_r0.001,1001,1,0.9366918540273198,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.936361718935455,True,True,True,1,1,0,539,-8.685885304235298e-06,0.5702920025214553,80000
NoiseProductJamming,0.0,9205,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9205,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.973195774801852,True,True,True,0,0,0,449,-8.685846209726874e-05,25.347541959490627,400257328
NoiseProductJamming,0.0,9205,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9374005502254497,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.973195774801852,True,True,True,0,0,0,444,-8.68588530327097e-06,0.5782499792985618,80000
NoiseProductJamming,0.0,9205,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9205,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.856099028838837,True,True,True,1,0,0,267,-0.025025350981846637,24.528375011868775,400257328
NoiseProductJamming,0.0,9205,2500,2500,A_k3_c0.8_r0.001,2501,1,0.9395670971655157,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.858854016255709,True,True,True,1,1,0,276,-8.68588530327097e-06,0.5494169890880585,80000
NoiseProductJamming,0.0,9205,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9205,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.064471709577681,True,True,True,1,0,0,89,-0.00945530285073717,24.555500014685094,400257328
NoiseProductJamming,0.0,9205,3500,3500,A_k3_c0.8_r0.001,3501,1,0.9363114516518672,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.067226696994553,True,True,True,1,1,0,99,-8.685885306163955e-06,0.5452499608509243,80000
NoiseProductJamming,0.0,9205,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9205,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.843861725278707,True,True,True,1,0,0,17,-0.00010472963600604275,24.93187499931082,400257328
NoiseProductJamming,0.0,9205,4000,4000,A_k3_c0.8_r0.001,4001,1,0.9399265193806545,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.846625795208183,True,True,True,1,1,0,18,-8.685885304235298e-06,0.5267090164124966,80000
NoiseProductJamming,0.0,9206,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseProductJamming,0.0,9206,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.278764338189475,True,True,True,0,0,0,540,-8.685846209534007e-05,24.77154100779444,400257328
NoiseProductJamming,0.0,9206,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9386293626809137,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.278764338189475,True,True,True,0,0,0,539,-8.685885302306642e-06,0.6005000323057175,80000
NoiseProductJamming,0.0,9206,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseProductJamming,0.0,9206,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.412709453102085,True,True,True,0,0,0,446,-8.68584620963044e-05,24.960624985396862,400257328
NoiseProductJamming,0.0,9206,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9405412260702088,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.412709453102085,True,True,True,0,0,0,450,-8.685885300377985e-06,0.554167025256902,80000
NoiseProductJamming,0.0,9206,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseProductJamming,0.0,9206,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.336512364969064,True,True,True,0,0,0,271,-8.685846209534007e-05,24.2872919770889,400257328
NoiseProductJamming,0.0,9206,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9406840275913014,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.336512364969064,True,True,True,0,0,0,277,-8.685885301342313e-06,0.595040968619287,80000
NoiseProductJamming,0.0,9206,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseProductJamming,0.0,9206,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.18032177288774,True,True,True,0,0,0,94,-8.68584620963044e-05,23.769541003275663,400257328
NoiseProductJamming,0.0,9206,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9438295220134697,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.18032177288774,True,True,True,0,0,0,96,-8.685885302306642e-06,0.5094999796710908,80000
NoiseProductJamming,0.0,9206,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseProductJamming,0.0,9206,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.30423060401505,True,True,True,0,0,0,18,-8.685846209726874e-05,23.892208002507687,400257328
NoiseProductJamming,0.0,9206,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9415298898081137,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.30423060401505,True,True,True,0,0,0,19,-8.685885304235298e-06,0.5165410111658275,80000
NoiseProductJamming,0.0,9207,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9207,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.913448504523554,True,True,True,0,0,0,529,-8.685846209726874e-05,24.083458993118256,400257328
NoiseProductJamming,0.0,9207,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9258202110008518,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.913448504523547,True,True,True,0,0,0,533,-8.68588530327097e-06,0.5128330085426569,80000
NoiseProductJamming,0.0,9207,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9207,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.749962488218053,True,True,True,0,0,0,450,-8.685846209726874e-05,24.00816697627306,400257328
NoiseProductJamming,0.0,9207,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9298505607930425,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.749962488218053,True,True,True,0,0,0,447,-8.685885307128283e-06,0.5051660118624568,80000
NoiseProductJamming,0.0,9207,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9207,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.661024051870676,True,True,True,0,0,0,270,-8.685846209919741e-05,24.082333024125546,400257328
NoiseProductJamming,0.0,9207,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9311261532982766,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.661024051870683,True,True,True,0,0,0,271,-8.685885305199628e-06,0.49762497656047344,80000
NoiseProductJamming,0.0,9207,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9207,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.393103471938993,True,True,True,0,0,0,102,-8.685846209437573e-05,24.270499998237938,400257328
NoiseProductJamming,0.0,9207,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9342225584013442,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.393103471938993,True,True,True,0,0,0,92,-8.68588530327097e-06,0.5074999644421041,80000
NoiseProductJamming,0.0,9207,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9207,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.851804160944369,True,True,True,0,0,0,15,-8.685846209919741e-05,23.65295897470787,400257328
NoiseProductJamming,0.0,9207,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9264812408370913,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.851804160944369,True,True,True,0,0,0,16,-8.685885307128283e-06,0.5043339915573597,80000
NoiseProductJamming,0.0,9208,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9208,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.73819960411171,True,True,True,1,0,0,532,-0.009855813635340039,24.315707967616618,400257328
NoiseProductJamming,0.0,9208,1000,1000,A_k3_c0.8_r0.001,1001,1,0.9417058576255485,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.740954591528581,True,True,True,1,1,0,520,-8.685885306163955e-06,0.5205830093473196,80000
NoiseProductJamming,0.0,9208,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9208,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.877847333227876,True,True,True,1,0,0,440,-0.008013670310972372,24.126791046001017,400257328
