candidate_id,design,top_k,confidence_threshold,regularization,jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,interface_status,delta_sinr_db,detected_before,detected_after,pd_identity,pd_algorithm,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_only_response_change_db,target_preservation_status,target_window_peak_change_db,runtime_ms,memory_usage_bytes,gate_reasons
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9011,1500,1500,1499,1,0.7906457433919982,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.872007659641962,True,True,True,True,1,1,1,447,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.803167000412941,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9011,2500,2500,2500,0,0.720028682493778,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,23.050940898188728,True,True,True,True,0,0,0,276,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.49145903903990984,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9011,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6820000126026571,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9011,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.2921250415965915,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9011,2500,2500,2500,0,0.720028682493778,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,23.050940898188728,True,True,True,True,0,0,0,276,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.807875010650605,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9011,3500,3500,3500,0,0.720929515876228,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,23.01483136433949,True,True,True,True,0,0,1,99,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.44899998465552926,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9011,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,1,1,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6817079847678542,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9011,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,1,1,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.293165969196707,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9011,3500,3500,3500,0,0.720929515876228,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,23.01483136433949,True,True,True,True,0,0,1,99,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8019590168260038,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9011,4000,4000,4000,0,0.7234518707621257,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.893190709786982,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.46499999007210135,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9011,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,1,1,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.7087909616529942,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9011,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,1,1,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.30100002186372876,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9011,4000,4000,4000,0,0.7234518707621257,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.893190709786982,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8109580376185477,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9012,1000,1000,1000,0,0.7695335091339587,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,24.25734303504985,False,True,False,True,0,0,0,529,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.45654200948774815,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9012,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.7327920175157487,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9012,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.30354101909324527,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9012,1000,1000,1000,0,0.7695335091339587,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,24.25734303504985,False,True,False,True,0,0,0,529,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8209999650716782,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9012,1500,1500,1499,1,0.7917778157640154,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.831321804540732,True,True,True,True,1,1,0,444,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4514169995673001,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9012,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6907919887453318,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9012,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.31308300094679,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9012,1500,1500,1499,1,0.7917778157640154,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.831321804540732,True,True,True,True,1,1,0,444,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8474169881083071,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9012,2500,2500,2500,0,0.723421986220166,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.860985698060464,True,True,True,True,0,0,0,278,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885307128283e-06,0.46191696310415864,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9012,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6798329995945096,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9012,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.2936249948106706,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9012,2500,2500,2500,0,0.723421986220166,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.860985698060464,True,True,True,True,0,0,0,278,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885307128283e-06,0.8205829653888941,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9012,3500,3500,3500,0,0.7213720868580675,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.98697637924846,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4440000047907233,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9012,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6785000441595912,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9012,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.2885420108214021,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9012,3500,3500,3500,0,0.7213720868580675,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.98697637924846,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8002499816939235,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9012,4000,4000,4000,0,0.7206020381066237,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,23.026054161648258,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885307128283e-06,0.440875010099262,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9012,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6736670038662851,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9012,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.287041999399662,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9012,4000,4000,4000,0,0.7206020381066237,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,23.026054161648258,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885307128283e-06,0.8001250098459423,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9013,1000,1000,1000,0,0.7698055721121618,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,24.156922735716865,False,True,False,True,0,0,0,531,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.4608750459738076,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9013,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.6878329440951347,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9013,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.29754097340628505,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9013,1000,1000,1000,0,0.7698055721121618,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,24.156922735716865,False,True,False,True,0,0,0,531,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8054169593378901,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9013,1500,1500,1499,1,0.7902057918785412,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.733498756722376,True,True,True,True,1,1,0,453,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4535829648375511,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9013,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.7027920219115913,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9013,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.3005830221809447,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9013,1500,1500,1499,1,0.7902057918785412,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.733498756722376,True,True,True,True,1,1,0,453,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8592500234954059,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9013,2500,2500,2500,0,0.7208835980053039,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.888047248310116,True,True,True,True,0,0,0,274,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.47437497414648533,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9013,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.7070829742588103,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9013,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.30266703106462955,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9013,2500,2500,2500,0,0.7208835980053039,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.888047248310116,True,True,True,True,0,0,0,274,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8248329977504909,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9013,3500,3500,3500,0,0.7199015310941755,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.91852300162334,True,True,True,True,0,0,0,99,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.4777500289492309,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9013,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6985419895499945,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9013,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.2994579845108092,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9013,3500,3500,3500,0,0.7199015310941755,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.91852300162334,True,True,True,True,0,0,0,99,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8073750068433583,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9013,4000,4000,4000,0,0.7216034372343918,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.81055722866038,True,True,True,True,0,0,0,13,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.47500000800937414,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9013,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.7092080195434391,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9013,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.3114580176770687,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9013,4000,4000,4000,0,0.7216034372343918,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.81055722866038,True,True,True,True,0,0,0,13,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8189170039258897,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9014,1000,1000,1000,0,0.7713509224992336,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,24.121594342428754,False,True,False,True,0,0,0,544,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4645829903893173,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9014,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.7340419688262045,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9014,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.30708295525982976,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9014,1000,1000,1000,0,0.7713509224992336,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,24.121594342428754,False,True,False,True,0,0,0,544,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8099999977275729,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9014,1500,1500,1499,1,0.7909656570546426,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.82581748258094,True,True,True,True,1,1,0,449,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.44999999227002263,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9014,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6845839670859277,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9014,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.2941249986179173,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9014,1500,1500,1499,1,0.7909656570546426,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.82581748258094,True,True,True,True,1,1,0,449,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.8051249897107482,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9014,2500,2500,2500,0,0.7200233088390058,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.957864808881375,True,True,True,True,0,0,0,271,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.4407920059747994,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9014,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6745419814251363,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9014,2500,2500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.30037498800083995,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9014,2500,2500,2500,0,0.7200233088390058,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.957864808881375,True,True,True,True,0,0,0,271,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8088339818641543,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9014,3500,3500,3500,0,0.7216416895099136,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.93282609596766,True,True,True,True,0,0,0,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.45054202200844884,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9014,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6852920050732791,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9014,3500,3500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.29337499290704727,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9014,3500,3500,3500,0,0.7216416895099136,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.93282609596766,True,True,True,True,0,0,0,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.808583979960531,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9014,4000,4000,4000,0,0.7206796195073162,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,23.00504735450006,True,True,True,True,0,0,0,17,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.45608397340402007,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9014,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.7155420025810599,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9014,4000,4000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,0,0,0,0,-8.685885306163955e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.286291993688792,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9014,4000,4000,4000,0,0.7206796195073162,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,23.00504735450006,True,True,True,True,0,0,0,17,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8727500098757446,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9015,1000,1000,1000,0,0.7696249180647898,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,24.112959046077716,False,True,False,True,0,0,0,545,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.47379196621477604,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9015,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.7060409989207983,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9015,1000,1000,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,False,False,False,False,0,0,0,0,-8.68588530327097e-06,TARGET_PRESERVED,-1.0607602132086164e-14,0.3019999712705612,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9015,1000,1000,1000,0,0.7696249180647898,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,24.112959046077716,False,True,False,True,0,0,0,545,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8595419931225479,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9015,1500,1500,1499,1,0.7912610095904549,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,22.806899754670223,True,True,True,True,1,1,0,450,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.47329103108495474,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,SMSP,10.0,9015,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.6986660300754011,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,SMSP,10.0,9015,1500,1500,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,PASS,0.0,True,True,True,True,1,1,0,0,-8.685885305199628e-06,TARGET_PRESERVED,-8.678947198979587e-15,0.3084579948335886,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,SMSP,10.0,9015,1500,1500,1499,1,0.7912610095904549,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,22.806899754670223,True,True,True,True,1,1,0,450,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8153340313583612,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,SMSP,10.0,9015,2500,2500,2500,0,0.7206572824082461,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,23.01799674382916,True,True,True,True,0,0,0,273,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.4633750068023801,80000,[]
